,date_calculated,date_end,slice,state,city,market,cbsa,geo_code,population,current_price,loan,equity,market_cagr,noi_cap_rate_compounded,fixed_interest_rate,operation_cashflow,market_cap_appreciation_bp,irr,npv,equity_multiple,demand_vs_supply,demand_yoy_growth,supply_yoy_growth,horizon,latitude,longitude
0,2015-06-30,2025-06-30,Class A,Florida,Palm Beach,"Palm Beach,Florida",48424,G2-48424,1411318.0,213208.9783,149246.28480999998,63962.693490000005,0.06974416911561931,0.0562035062951449,0.0517,0.004503506295144899,62.89202719926799,0.18655637993369867,129457.21511142523,4.875293769994811,0.8965054475711498,0.10274389918395,0.1030464863758851,10 Yrs (2015-2025),26.6279798,-80.4494174
0,2015-06-30,2025-06-30,Class B,Florida,Palm Beach,"Palm Beach,Florida",48424,G2-48424,1411318.0,165772.8743,116041.01200999999,49731.862290000005,0.07067019000520336,0.0625672599259183,0.0517,0.010867259925918298,73.060356080532,0.19824678738192114,110020.49502266108,5.144266374722499,0.9308841230996584,0.022093676868799372,0.02161995014652729,10 Yrs (2015-2025),26.6279798,-80.4494174
0,2015-06-30,2025-06-30,Class C,Florida,Palm Beach,"Palm Beach,Florida",48424,G2-48424,1411318.0,106919.6758,74843.77305999999,32075.902740000005,0.0730689415985124,0.07382385470120387,0.051699999999999996,0.02212385470120387,86.143650114536,0.22070258894237949,82698.32791350006,5.668816524088581,0.9438746578066392,-0.000839329930451993,-0.0016677859165294961,10 Yrs (2015-2025),26.6279798,-80.4494174
0,2015-06-30,2025-06-30,Class A,Florida,Pensacola,"Pensacola,Florida",37860,G2-37860,474863.40625,136497.3613,95548.15290999999,40949.20839,0.061195953488969224,0.06133198660579416,0.05170000000000001,0.009631986605794153,50.30654370784808,0.18821006898094517,76503.50209783879,4.5419194679897075,0.8476693540354007,0.2716388708575921,0.29063039612818686,10 Yrs (2015-2025),30.421309,-87.2169149
0,2015-06-30,2025-06-30,Class B,Florida,Pensacola,"Pensacola,Florida",37860,G2-37860,474863.40625,106635.3093,74644.71650999998,31990.59279000001,0.0627712193219141,0.06748505179988154,0.051699999999999996,0.015785051799881544,68.64827126264593,0.2002679684994324,66103.74860428052,4.837240162700932,0.9253983740317401,0.04054087516578564,0.04733541144006592,10 Yrs (2015-2025),30.421309,-87.2169149
0,2015-06-30,2025-06-30,Class C,Florida,Pensacola,"Pensacola,Florida",37860,G2-37860,474863.40625,53723.2682,37606.28774,16116.980459999999,0.07379955920498449,0.09578863104347365,0.051699999999999996,0.04408863104347366,93.378946185112,0.26341450414884027,50898.58131068574,6.447059560374612,0.9267469174649434,-0.003540499473833836,0.0002709394613453764,10 Yrs (2015-2025),30.421309,-87.2169149
0,2015-06-30,2025-06-30,Class A,Pennsylvania,Philadelphia,"Philadelphia,Pennsylvania",37980,G2-37980,6124770.0,253714.333,177600.0331,76114.29990000001,0.030058272863320967,0.041864093845070116,0.051699999999999996,-0.00983590615492988,-31.574405729770938,0.09137869752120742,32813.26496068132,2.338059466967701,0.8881990069169241,0.10607449617059994,0.10767577514362392,10 Yrs (2015-2025),39.9527237,-75.1635262
0,2015-06-30,2025-06-30,Class B,Pennsylvania,Philadelphia,"Philadelphia,Pennsylvania",37980,G2-37980,6124770.0,148373.1259,103861.18813000001,44511.937770000004,0.03662309519363127,0.05535038216307555,0.051699999999999996,0.0036503821630755537,-9.515546262264044,0.13380837625439113,41973.277890043704,3.081601552116414,0.9370503971689098,0.023107678674187504,0.023945137059594,10 Yrs (2015-2025),39.9527237,-75.1635262
0,2015-06-30,2025-06-30,Class C,Pennsylvania,Philadelphia,"Philadelphia,Pennsylvania",37980,G2-37980,6124770.0,94683.4751,66278.43256999999,28405.042530000006,0.04268573717234925,0.06972143143764069,0.051699999999999996,0.018021431437640692,0.07487833499908447,0.1747092462869071,41854.557997926284,3.8474410503173457,0.9567225001182065,0.0013259353363668236,0.0012035799380945011,10 Yrs (2015-2025),39.9527237,-75.1635262
0,2015-06-30,2025-06-30,Class A,Arizona,Phoenix,"Phoenix,Arizona",38060,G2-38060,4462687.0,173528.4983,121469.94881,52058.549490000005,0.07095761144000146,0.04735532201864083,0.051699999999999996,-0.004344677981359166,69.21064108610105,0.17329565579703776,96432.46471399153,4.65493648388832,0.9033127455266247,0.07533061765704119,0.0779911682412846,10 Yrs (2015-2025),33.4484367,-112.074141
0,2015-06-30,2025-06-30,Class B,Arizona,Phoenix,"Phoenix,Arizona",38060,G2-38060,4462687.0,121074.919,84752.44329999998,36322.47570000001,0.08295651874617538,0.058447589525779824,0.0517,0.006747589525779821,106.89128190279,0.21029787156523638,94482.52994953323,5.804450779485012,0.9207738997919465,0.02505067470832878,0.033240351141283764,10 Yrs (2015-2025),33.4484367,-112.074141
0,2015-06-30,2025-06-30,Class C,Arizona,Phoenix,"Phoenix,Arizona",38060,G2-38060,4462687.0,70935.0515,49654.536049999995,21280.515450000006,0.09308287939497562,0.07616892116809873,0.05169999999999999,0.02446892116809874,133.55676084756908,0.2512953201368522,73849.99947965908,7.116561294089107,0.9275329502172114,-0.0015909150745211376,0.00021067961441034733,10 Yrs (2015-2025),33.4484367,-112.074141
0,2015-06-30,2025-06-30,Class A,Pennsylvania,Pittsburgh,"Pittsburgh,Pennsylvania",38300,G2-38300,2379991.0,174722.9316,122306.05212,52416.87948000002,0.03193931667989158,0.050030591890908964,0.051699999999999996,-0.001669408109091032,-32.629966735839986,0.11303651871994891,35685.138257848856,2.6928048461267915,0.8820677369152323,0.1116300039901692,0.094027218194356,10 Yrs (2015-2025),40.4416941,-79.9900861
0,2015-06-30,2025-06-30,Class B,Pennsylvania,Pittsburgh,"Pittsburgh,Pennsylvania",38300,G2-38300,2379991.0,114177.6406,79924.34842,34253.292180000004,0.03301739491224942,0.05989536837756892,0.05169999999999999,0.008195368377568929,-33.735483884811124,0.13841080154261798,32876.29848120078,3.069544356102436,0.9320604788048292,0.026637157112812115,0.027335364764420778,10 Yrs (2015-2025),40.4416941,-79.9900861
0,2015-06-30,2025-06-30,Class C,Pennsylvania,Pittsburgh,"Pittsburgh,Pennsylvania",38300,G2-38300,2379991.0,62875.4866,44012.840619999995,18862.64598,0.030882963356935633,0.08064802377628517,0.05169999999999999,0.028948023776285185,-44.40926015376989,0.18591311340343153,26938.123543723665,3.666872767236392,0.9509819959294094,6.555221010517975e-05,-0.0002575058863788504,10 Yrs (2015-2025),40.4416941,-79.9900861
0,2015-06-30,2025-06-30,Class A,Florida,Port St. Lucie,"Port St. Lucie,Florida",38940,G2-38940,446007.5,112157.1805,78510.02635,33647.15415,0.06737106501651247,0.08105886903939598,0.05169999999999998,0.029358869039395996,68.01377981901099,0.2342524032980744,86548.89675458353,5.560130115397114,0.9208050717382,0.05758471719959557,0.056684778102291,10 Yrs (2015-2025),27.2939333,-80.3503283
0,2015-06-30,2025-06-30,Class B,Florida,Port St. Lucie,"Port St. Lucie,Florida",38940,G2-38940,446007.5,110348.0787,77243.65509,33104.42361,0.07197324252900272,0.08189663091718292,0.05169999999999999,0.030196630917182936,75.27321577072095,0.24420265889389503,91739.20591418393,5.869324881008299,0.8915714942407592,0.08372798439087248,0.09164402579340747,10 Yrs (2015-2025),27.2939333,-80.3503283
0,2015-06-30,2025-06-30,Class C,Florida,Port St. Lucie,"Port St. Lucie,Florida",38940,G2-38940,446007.5,63269.1723,44288.420609999994,18980.751690000005,0.07969441363945351,0.09395539597798058,0.05169999999999998,0.0422553959779806,113.24889957904801,0.26437625470738446,63276.984516899174,6.768260145817534,0.9513190529731993,0.0024614976034291747,0.0032118345023368633,10 Yrs (2015-2025),27.2939333,-80.3503283
0,2015-06-30,2025-06-30,Class A,Maine,Portland,"Portland,Maine",38860,G2-38860,530351.625,118609.0404,83026.32827999999,35582.71212000001,0.02441285384792269,0.09489097933131374,0.05169999999999999,0.04319097933131375,-63.05821239948203,0.21454098829160517,57834.161726522645,3.8659351975858756,0.9203738746048625,0.17433528301098522,0.17489998615484015,10 Yrs (2015-2025),43.6573605,-70.2586618
0,2015-06-30,2025-06-30,Class B,Maine,Portland,"Portland,Maine",38860,G2-38860,530351.625,95001.7807,66501.24649,28500.534209999998,0.03923802026846612,0.0967222457810465,0.05169999999999999,0.045022245781046515,-16.786903142929077,0.23223266676921495,58496.649085934645,4.582523609465172,0.9553278082726342,0.05987442470465654,0.06200001160306012,10 Yrs (2015-2025),43.6573605,-70.2586618
0,2015-06-30,2025-06-30,Class C,Maine,Portland,"Portland,Maine",38860,G2-38860,530351.625,84391.5225,59074.06575,25317.456750000005,0.04057543067433578,0.08847989242224404,0.0517,0.03677989242224403,-10.139569640159053,0.21488683771503392,47724.62831781781,4.371179347575812,0.9641352432132921,0.0027319565766434906,0.0021682003555696383,10 Yrs (2015-2025),43.6573605,-70.2586618
0,2015-06-30,2025-06-30,Class A,Oregon,Portland,"Portland,Oregon",38900,G2-38900,2376851.0,276307.7729,193415.44103,82892.33187,0.017213835314849435,0.032110082480243274,0.05169999999999998,-0.019589917519756708,-48.648566007613994,0.03785871020975562,-11014.947165581718,1.484347723839746,0.8981984807773835,0.10883563126773566,0.11214749796788137,10 Yrs (2015-2025),45.5202471,-122.674194
0,2015-06-30,2025-06-30,Class B,Oregon,Portland,"Portland,Oregon",38900,G2-38900,2376851.0,174840.8474,122388.59318,52452.25422,0.04175207971196815,0.04596677937724507,0.051699999999999996,-0.005733220622754928,3.266297280788005,0.1228509901692405,44915.55948966417,3.010465141675349,0.9357542599715533,0.03304971502581888,0.03701967951498175,10 Yrs (2015-2025),45.5202471,-122.674194
0,2015-06-30,2025-06-30,Class C,Oregon,Portland,"Portland,Oregon",38900,G2-38900,2376851.0,116550.0575,81585.04024999999,34965.017250000004,0.04477802895405292,0.05604438658981151,0.05169999999999999,0.004344386589811518,3.7673860788350195,0.14984211817854964,41920.9004508439,3.4940591266746073,0.9552030677282363,-1.4157902839317948e-05,0.001602600712377722,10 Yrs (2015-2025),45.5202471,-122.674194
0,2015-06-30,2025-06-30,Class A,Rhode Island,Providence,"Providence,Rhode Island",39300,G2-39300,1639456.0,178641.623,125049.13609999999,53592.4869,0.04930398419108761,0.05813565410519505,0.0517,0.006435654105195046,24.080649018287033,0.1599861729779697,74076.12845417595,3.7919527647724545,0.9629517809150308,0.053776973635285774,0.051555276054620736,10 Yrs (2015-2025),41.8239891,-71.4128343
0,2015-06-30,2025-06-30,Class B,Rhode Island,Providence,"Providence,Rhode Island",39300,G2-39300,1639456.0,146173.4444,102321.41108,43852.03332,0.04743545441616348,0.06313765383893631,0.051699999999999996,0.011437653838936315,15.403479337693094,0.16726101886448852,63526.90010967139,3.8634035937415465,0.9517772505864187,0.0430550513483654,0.04197370864633454,10 Yrs (2015-2025),41.8239891,-71.4128343
0,2015-06-30,2025-06-30,Class C,Rhode Island,Providence,"Providence,Rhode Island",39300,G2-39300,1639456.0,83176.8652,58223.80564,24953.05956,0.04920205853919701,0.09326560819303402,0.051699999999999996,0.04156560819303402,30.200928449630045,0.2326770417299362,56197.7104797395,4.95771421341488,0.970656049632611,0.002968121528566847,0.0012672132920872325,10 Yrs (2015-2025),41.8239891,-71.4128343
0,2015-06-30,2025-06-30,Class A,Utah,Provo,"Provo,Utah",39340,G2-39340,586628.3125,176213.1941,123349.23586999999,52863.958230000004,0.04698147768856997,0.0409594284681596,0.051699999999999996,-0.010740571531840395,8.579678833483955,0.12090123700638045,46600.32308865947,3.1012096116749435,0.8753184609076898,0.18404267643659522,0.15227027260641757,10 Yrs (2015-2025),40.2337289,-111.6587085
0,2015-06-30,2025-06-30,Class B,Utah,Provo,"Provo,Utah",39340,G2-39340,586628.3125,167361.5075,117153.05524999999,50208.45225000002,0.04522106531692294,0.043633328682082945,0.051699999999999996,-0.008066671317917051,4.502870142460008,0.12525846303615285,45475.39958394141,3.102303595516905,0.8987357942199606,0.10694114054407344,0.11227306088317701,10 Yrs (2015-2025),40.2337289,-111.6587085
0,2015-06-30,2025-06-30,Class C,Utah,Provo,"Provo,Utah",39340,G2-39340,586628.3125,91200.9545,63840.66815,27360.28635000001,0.037178190416429224,0.05800920469246362,0.0517,0.00630920469246362,-15.263482928276062,0.14096808527245752,28073.46252114752,3.195866778413144,0.9387117435276898,0.005927032762435891,0.004425558726063317,10 Yrs (2015-2025),40.2337289,-111.6587085
0,2015-06-30,2025-06-30,Class A,North Carolina,Raleigh,"Raleigh,North Carolina",39580,G2-39580,1264163.0,194196.2426,135937.36982,58258.872780000005,0.04388657763643389,0.03916691194136934,0.051699999999999996,-0.012533088058630654,5.254149436950961,0.11187097592612383,43456.021757242685,2.887570450443069,0.8564002864398694,0.13423844908643612,0.1275095224050382,10 Yrs (2015-2025),35.7803977,-78.6390989
0,2015-06-30,2025-06-30,Class B,North Carolina,Raleigh,"Raleigh,North Carolina",39580,G2-39580,1264163.0,141560.3741,99092.26186999999,42468.11223,0.05145588961517733,0.04946418479881756,0.051699999999999996,-0.002235815201182434,27.401037514210024,0.14620266009318583,52451.62981093466,3.6145451570483305,0.9218879824478724,0.031410938585471504,0.038112469158127604,10 Yrs (2015-2025),35.7803977,-78.6390989
0,2015-06-30,2025-06-30,Class C,North Carolina,Raleigh,"Raleigh,North Carolina",39580,G2-39580,1264163.0,86566.3263,60596.42840999999,25969.897890000007,0.05948314712400693,0.06623527195145582,0.05169999999999999,0.014535271951455826,44.33114081621198,0.19046937480443393,49649.52204513096,4.608624768267027,0.9449334089987783,-0.003080107337032345,-0.0010365118418325103,10 Yrs (2015-2025),35.7803977,-78.6390989
0,2015-06-30,2025-06-30,Class A,Nevada,Reno,"Reno,Nevada",39900,G2-39900,450068.6875,162992.3115,114094.61805,48897.693450000006,0.06802727441955603,0.054039120147037066,0.051699999999999996,0.00233912014703707,61.79232150316301,0.18386085305468614,93995.39263578135,4.698914082624646,0.902125412791439,0.13986288124414092,0.14336701876053493,10 Yrs (2015-2025),39.5261206,-119.8126581
0,2015-06-30,2025-06-30,Class B,Nevada,Reno,"Reno,Nevada",39900,G2-39900,450068.6875,140021.8024,98015.26167999998,42006.540720000005,0.06726701579575867,0.05751811397569344,0.051699999999999996,0.0058181139756934425,62.166415154934,0.18814756283352074,83102.56241777129,4.769204292780723,0.9306747134205581,0.046982263114175415,0.05011631852255949,10 Yrs (2015-2025),39.5261206,-119.8126581
0,2015-06-30,2025-06-30,Class C,Nevada,Reno,"Reno,Nevada",39900,G2-39900,450068.6875,80118.2318,56082.762259999996,24035.46954,0.07333162133439441,0.07387868297234293,0.051699999999999996,0.022178682972342934,90.288445353508,0.22404206886650724,62532.48470848609,5.687180206680033,0.9525779069031236,-0.004165206960702217,-0.0023893559871280834,10 Yrs (2015-2025),39.5261206,-119.8126581
0,2015-06-30,2025-06-30,Class A,Virginia,Richmond,"Richmond,Virginia",40060,G2-40060,1273763.0,168021.1072,117614.77504,50406.332160000005,0.044347740912810574,0.04715314383706198,0.051699999999999996,-0.004546856162938019,3.6636367440229938,0.1301594868989211,48539.223181388676,3.176449500644645,0.9045945563578456,0.1359086934608551,0.1373810147678951,10 Yrs (2015-2025),37.5385087,-77.43428
0,2015-06-30,2025-06-30,Class B,Virginia,Richmond,"Richmond,Virginia",40060,G2-40060,1273763.0,124863.6297,87404.54079,37459.088910000006,0.05221222065243447,0.0568270078978213,0.05169999999999999,0.005127007897821313,31.644217669963975,0.161999791805286,54010.403126678095,3.8997023948892227,0.9326646702717394,0.021270453157455016,0.02246887291335864,10 Yrs (2015-2025),37.5385087,-77.43428
0,2015-06-30,2025-06-30,Class C,Virginia,Richmond,"Richmond,Virginia",40060,G2-40060,1273763.0,78785.7402,55150.01814,23635.72206,0.06270964371323107,0.07102490658381143,0.051699999999999996,0.019324906583811433,63.251778483391085,0.2029820900850925,50506.71297353684,4.9516861072800396,0.9360652934246808,9.608730054511128e-06,7.52776547525702e-05,10 Yrs (2015-2025),37.5385087,-77.43428
0,2015-06-30,2025-06-30,Class A,New York,Rochester,"Rochester,New York",40380,G2-40380,1088866.0,329634.4852,230744.13963999998,98890.34556000002,0.017141347059849155,0.025872529395557193,0.05169999999999999,-0.025827470604442796,-53.22724580764798,0.021034062437499834,-29600.01301235365,1.273612737766872,0.9354677997901698,0.06570971961530159,0.05726275293291372,10 Yrs (2015-2025),43.157285,-77.615214
0,2015-06-30,2025-06-30,Class B,New York,Rochester,"Rochester,New York",40380,G2-40380,1088866.0,120917.9955,84642.59685,36275.39865,0.029346260038996874,0.059734151479830314,0.051699999999999996,0.008034151479830318,-9.060278534888944,0.1312608064804639,31055.7769760692,2.902841305560522,0.948149900270884,0.026592412519425457,0.02730389604344552,10 Yrs (2015-2025),43.157285,-77.615214
0,2015-06-30,2025-06-30,Class C,New York,Rochester,"Rochester,New York",40380,G2-40380,1088866.0,52352.7037,36646.892589999996,15705.811110000002,0.05096362839600088,0.10200336557995723,0.05169999999999999,0.050303365579957245,42.03081130981501,0.2550903310083623,39726.84174704234,5.340130700646941,0.958214994879855,0.0010662695215695184,0.0004905046314394035,10 Yrs (2015-2025),43.157285,-77.615214
0,2015-06-30,2025-06-30,Class A,California,Sacramento,"Sacramento,California",40900,G2-40900,2268022.0,201664.2422,141164.96954,60499.27266000002,0.05698570715502549,0.053007609721801,0.0517,0.0013076097218009952,33.107399940491,0.16400008787678488,91359.41480028364,4.029149023518582,0.9084603143307797,0.06778199215842506,0.07396784694311176,10 Yrs (2015-2025),38.5810606,-121.493895
0,2015-06-30,2025-06-30,Class B,California,Sacramento,"Sacramento,California",40900,G2-40900,2268022.0,143078.0576,100154.64031999999,42923.41728000001,0.0611735789364547,0.06420708889116081,0.051699999999999996,0.012507088891160811,50.06968975067201,0.19021222854031272,82576.29125409239,4.636483434283035,0.9470585745157485,0.01276866672734589,0.016018060021763647,10 Yrs (2015-2025),38.5810606,-121.493895
0,2015-06-30,2025-06-30,Class C,California,Sacramento,"Sacramento,California",40900,G2-40900,2268022.0,101253.4581,70877.42066999999,30376.03743000001,0.06539995403019327,0.06953379699104964,0.051699999999999996,0.017833796991049644,64.66362625360503,0.2051912011412551,66836.70690730885,5.058789438859388,0.9604264672212595,-0.0007079840772977741,-0.00029647219841311134,10 Yrs (2015-2025),38.5810606,-121.493895
0,2015-06-30,2025-06-30,Class A,Missouri,Saint Louis,"Saint Louis,Missouri",41180,G2-41180,2814505.0,181980.9822,127386.68753999998,54594.294660000014,0.025911280930418945,0.04479581327549329,0.051699999999999996,-0.006904186724506704,-37.03121095895705,0.0901135942836444,21808.72646754315,2.258563220808185,0.8866795017580587,0.08276442138437123,0.08888932407605177,10 Yrs (2015-2025),38.6280278,-90.1910154
0,2015-06-30,2025-06-30,Class B,Missouri,Saint Louis,"Saint Louis,Missouri",41180,G2-41180,2814505.0,108477.9966,75934.59762,32543.398979999998,0.035416272437745144,0.0557957312989847,0.05169999999999999,0.00409573129898471,-6.157755851745883,0.13342694985456593,30062.32903913475,3.0411323959350525,0.9075087017104144,0.03161228572541086,0.03332942561059182,10 Yrs (2015-2025),38.6280278,-90.1910154
0,2015-06-30,2025-06-30,Class C,Missouri,Saint Louis,"Saint Louis,Missouri",41180,G2-41180,2814505.0,63531.7443,44472.221009999994,19059.523290000005,0.043459338240462886,0.07152197289323593,0.05170000000000001,0.019821972893235923,-2.8788298368449814,0.18025094867468305,29402.142990371914,3.9451491845091136,0.9217290775553468,-0.0014701780277492915,0.00023700683956451307,10 Yrs (2015-2025),38.6280278,-90.1910154
0,2015-06-30,2025-06-30,Class A,Utah,Salt Lake City,"Salt Lake City,Utah",41620,G2-41620,1171878.0,225044.1185,157530.88295,67513.23555000001,0.048315860064239935,0.03560218955792828,0.0517,-0.016097810442071724,18.508248031139026,0.11334514087142478,53494.43123718588,2.9902591821817777,0.8774014433323825,0.12750372500279417,0.12630682644121616,10 Yrs (2015-2025),40.7596198,-111.886797
0,2015-06-30,2025-06-30,Class B,Utah,Salt Lake City,"Salt Lake City,Utah",41620,G2-41620,1171878.0,169522.5836,118665.80852,50856.77508000001,0.05530603269069245,0.04269529884900355,0.051699999999999996,-0.009004701150996448,36.084428429603996,0.13984866941874352,60603.02294056122,3.5938629252881813,0.9173483338980896,0.05178996499499133,0.060219798595533724,10 Yrs (2015-2025),40.7596198,-111.886797
0,2015-06-30,2025-06-30,Class C,Utah,Salt Lake City,"Salt Lake City,Utah",41620,G2-41620,1171878.0,106314.4301,74420.10106999999,31894.329030000008,0.05605738446708086,0.053933294105270035,0.05169999999999999,0.0022332941052700464,36.86357289552703,0.16174560978137476,47574.00730083455,4.009249572822404,0.9418597922550039,0.00021561746730336395,0.0015568160920027552,10 Yrs (2015-2025),40.7596198,-111.886797
0,2015-06-30,2025-06-30,Class A,Texas,San Antonio,"San Antonio,Texas",41700,G2-41700,2354735.0,139230.4294,97461.30058,41769.12882,0.025022106207014172,0.04883209737829178,0.051699999999999996,-0.002867902621708218,-48.772059381008006,0.09786114101757626,19915.938091772692,2.3559387366930915,0.888853126451791,0.07694081241282813,0.0775812194022163,10 Yrs (2015-2025),29.4246002,-98.4951405
0,2015-06-30,2025-06-30,Class B,Texas,San Antonio,"San Antonio,Texas",41700,G2-41700,2354735.0,115263.3069,80684.31482999999,34578.99207000001,0.02699909658510591,0.052493939744037155,0.05169999999999999,0.0007939397440371657,-41.23706370592103,0.1115552519761156,21560.58510491822,2.561033921830001,0.891133476142157,0.03351246190433055,0.042648483092726064,10 Yrs (2015-2025),29.4246002,-98.4951405
0,2015-06-30,2025-06-30,Class C,Texas,San Antonio,"San Antonio,Texas",41700,G2-41700,2354735.0,65478.1703,45834.719209999996,19643.451090000002,0.03240111734234685,0.06792586640488255,0.0517,0.016225866404882543,-27.20519900322002,0.15736012002577082,22577.4706701291,3.309782942054785,0.9125170961780652,-0.007406589919274453,0.00014427301902508738,10 Yrs (2015-2025),29.4246002,-98.4951405
0,2015-06-30,2025-06-30,Class A,California,San Diego,"San Diego,California",41740,G2-41740,3255193.0,377861.3736,264502.96151999995,113358.41208000004,0.04458704210353015,0.040205258858782414,0.051699999999999996,-0.011494741141217582,5.840957164765029,0.11545059276872349,89874.662960308,2.9566532161800096,0.9045703823403619,0.09021719189056787,0.08453638820225451,10 Yrs (2015-2025),32.7174202,-117.162772
0,2015-06-30,2025-06-30,Class B,California,San Diego,"San Diego,California",41740,G2-41740,3255193.0,258803.3754,181162.36278,77641.01262,0.04860497318369683,0.046764990877607625,0.05169999999999999,-0.004935009122392364,17.36123114824302,0.13477375006165904,83264.98983846675,3.3771067366520726,0.9552860033039452,0.015042077868256287,0.015369207542843322,10 Yrs (2015-2025),32.7174202,-117.162772
0,2015-06-30,2025-06-30,Class C,California,San Diego,"San Diego,California",41740,G2-41740,3255193.0,201873.264,141311.2848,60561.9792,0.0509013429590397,0.04511840200339216,0.0517,-0.0065815979966078395,19.344277679919987,0.13598962127505265,66953.9105829797,3.440718574588612,0.9665818750568503,-0.0005219545244499191,-0.00020893309459890652,10 Yrs (2015-2025),32.7174202,-117.162772
0,2015-06-30,2025-06-30,Class A,California,San Francisco,"San Francisco,California",41884,G2-41884,1627310.0,697054.5699,487938.19892999995,209116.37097000005,-0.014485748608799698,0.027106700459176663,0.051699999999999996,-0.024593299540823333,-112.57555335760102,-0.09862353119500189,-188990.26519562159,0.24465503339442,0.8903135212049745,0.10186227544179438,0.10056895931653065,10 Yrs (2015-2025),37.7792588,-122.4193286
0,2015-06-30,2025-06-30,Class B,California,San Francisco,"San Francisco,California",41884,G2-41884,1627310.0,486597.1776,340618.02431999997,145979.15328000003,0.0025060095205060584,0.03230013179567394,0.05169999999999998,-0.019399868204326043,-79.72251623868998,-0.004316849861694005,-65281.171990048984,0.9548197126341734,0.934844803005098,0.010023240120953902,0.009002230511085063,10 Yrs (2015-2025),37.7792588,-122.4193286
0,2015-06-30,2025-06-30,Class C,California,San Francisco,"San Francisco,California",41884,G2-41884,1627310.0,430111.8603,301078.30221,129033.55809,0.019233564983865303,0.02965770383519982,0.0517,-0.022042296164800183,-47.79905080795295,0.03695703098463454,-18575.942024389835,1.48180920037801,0.9489640255443736,0.00027725093893726793,1.0265603843429005e-05,10 Yrs (2015-2025),37.7792588,-122.4193286
0,2015-06-30,2025-06-30,Class A,California,San Jose,"San Jose,California",41940,G2-41940,1979607.0,522396.8343,365677.78400999994,156719.05029000004,0.01632061092262349,0.03301746553429374,0.0517,-0.018682534465706266,-55.39756268262898,0.03798163667857679,-20402.187273041374,1.4800130950568569,0.9077388465500891,0.10639212441488222,0.10593214527029238,10 Yrs (2015-2025),37.3361663,-121.890591
0,2015-06-30,2025-06-30,Class B,California,San Jose,"San Jose,California",41940,G2-41940,1979607.0,395269.1682,276688.41774,118580.75046000001,0.027620066842144686,0.03950012417937663,0.051699999999999996,-0.012199875820623367,-28.242319822310986,0.08092388150692731,36741.104640882855,2.154285963609081,0.9481829174385592,0.01453947893549401,0.013179233661208212,10 Yrs (2015-2025),37.3361663,-121.890591
0,2015-06-30,2025-06-30,Class C,California,San Jose,"San Jose,California",41940,G2-41940,1979607.0,301217.0685,210851.94794999997,90365.12055000002,0.03153795728725495,0.04120860951958604,0.051699999999999996,-0.010491390480413955,-23.690611124039044,0.0936304222539941,41408.718852063364,2.3810156697053064,0.9571320532692696,-0.0004547179128203682,-0.0005901667689510726,10 Yrs (2015-2025),37.3361663,-121.890591
0,2015-06-30,2025-06-30,Class A,Florida,Sarasota,"Sarasota,Florida",35840,G2-35840,754154.75,180265.4534,126185.81738,54079.636020000005,0.05508810940669728,0.05227734387123646,0.051699999999999996,0.0005773438712364659,38.147307932377004,0.15837579358929887,77082.14298989592,3.901483358938877,0.8672126183199088,0.17709880166559566,0.1900227698774848,10 Yrs (2015-2025),27.3365805,-82.5308545
0,2015-06-30,2025-06-30,Class B,Florida,Sarasota,"Sarasota,Florida",35840,G2-35840,754154.75,153675.634,107572.9438,46102.6902,0.056916513215589326,0.05804122177179379,0.051699999999999996,0.006341221771793797,42.537525296210966,0.17342297139926455,75269.56596674741,4.193139089192461,0.9005998094877969,0.05305292612576129,0.0686050809106511,10 Yrs (2015-2025),27.3365805,-82.5308545
0,2015-06-30,2025-06-30,Class C,Florida,Sarasota,"Sarasota,Florida",35840,G2-35840,754154.75,90599.6235,63419.73645,27179.887050000005,0.061297348533602136,0.07623622651865503,0.05169999999999999,0.024536226518655037,66.73846393823595,0.2110982067136027,60272.602184190575,5.044498350917856,0.9492432002584709,7.657190316923135e-06,0.0015003705470642004,10 Yrs (2015-2025),27.3365805,-82.5308545
0,2015-06-30,2025-06-30,Class A,Pennsylvania,Scranton,"Scranton,Pennsylvania",42540,G2-42540,565812.5,238919.9551,167243.96857,71675.98653,0.022565030514009043,0.03226285573163224,0.05170000000000001,-0.01943714426836777,-69.38822567462907,0.05168638135826531,-9.905431249018875,1.7024223287980953,0.9776074136547771,0.0012242957785706388,0.0,10 Yrs (2015-2025),41.4086874,-75.6621294
0,2015-06-30,2025-06-30,Class B,Pennsylvania,Scranton,"Scranton,Pennsylvania",42540,G2-42540,565812.5,113002.0399,79101.42792999999,33900.61197000001,0.025856617594975484,0.06078205136963052,0.05170000000000001,0.009082051369630507,-51.765665411949016,0.12740208927772345,26841.112886942185,2.7891445338689667,0.9410888927125758,0.013741135272145488,0.01614623260443615,10 Yrs (2015-2025),41.4086874,-75.6621294
0,2015-06-30,2025-06-30,Class C,Pennsylvania,Scranton,"Scranton,Pennsylvania",42540,G2-42540,565812.5,49794.9817,34856.48718999999,14938.494510000004,0.03650045343412067,0.10846697568584142,0.0517,0.056766975685841416,-17.628744244575916,0.25329986171054997,33776.28472757223,4.846506940683555,0.9657308354777123,0.0016799711821162688,0.0011683654083511907,10 Yrs (2015-2025),41.4086874,-75.6621294
